collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound,act_iid,act_pilot_iid
webis-touche2020,rr,15,0.01,uniform,0.9466666666666667,0.0,0.03567432312563922,1166.3566666666666,757.8633333333333,0.0,shared,full,t,0.51,0.9233333333333333
webis-touche2020,rr,15,0.01,uniform_nz,0.99,0.0,0.02490730805056194,1162.52,757.8633333333333,0.0,shared,full,t,0.72,0.98
webis-touche2020,rr,15,0.01,weighted,1.0,0.0,0.02182883106868777,1161.56,757.8633333333333,0.0,shared,full,t,0.8633333333333333,0.9933333333333333
webis-touche2020,rr,15,0.01,active_judge,0.9766666666666667,0.0,0.03325518594514649,1158.76,757.8633333333333,0.0,shared,full,t,0.6533333333333333,0.97
webis-touche2020,rr,15,0.01,strat_pilot,1.0,0.0,0.022173471980857885,1161.8,757.8633333333333,0.0,shared,full,t,0.8533333333333334,0.9866666666666667
webis-touche2020,rr,15,0.01,weighted_cv,1.0,0.0,0.02101117619289625,1161.6366666666668,757.8633333333333,0.0,shared,full,t,0.89,1.0
webis-touche2020,rr,15,0.01,active_cv,0.9866666666666667,0.0,0.02970663807722627,1157.9533333333334,757.8633333333333,0.0,shared,full,t,0.7366666666666667,0.9633333333333334
webis-touche2020,rr,15,0.01,weighted_cvl,1.0,0.0,0.0208683752642737,1163.16,757.8633333333333,0.0,shared,full,t,0.8966666666666666,0.9966666666666667
webis-touche2020,rr,15,0.02,uniform,0.9866666666666667,0.0,0.03565444683423082,1164.9733333333334,758.8933333333333,0.0,shared,full,t,0.6233333333333333,0.9666666666666667
webis-touche2020,rr,15,0.02,uniform_nz,0.9966666666666667,0.0,0.02430194884198431,1160.6533333333334,758.8933333333333,0.0,shared,full,t,0.8533333333333334,0.9933333333333333
webis-touche2020,rr,15,0.02,weighted,1.0,0.0,0.021930590596452047,1160.0466666666666,758.8933333333333,0.0,shared,full,t,0.9666666666666667,1.0
webis-touche2020,rr,15,0.02,active_judge,1.0,0.0,0.033048514345481096,1158.0333333333333,758.8933333333333,0.0,shared,full,t,0.7966666666666666,0.9966666666666667
webis-touche2020,rr,15,0.02,strat_pilot,1.0,0.0,0.021960633944078756,1162.7566666666667,758.8933333333333,0.0,shared,full,t,0.9766666666666667,1.0
webis-touche2020,rr,15,0.02,weighted_cv,1.0,0.0,0.02105009796565755,1159.7566666666667,758.8933333333333,0.0,shared,full,t,0.97,1.0
webis-touche2020,rr,15,0.02,active_cv,0.9966666666666667,0.0,0.0292850619211783,1158.3233333333333,758.8933333333333,0.0,shared,full,t,0.7966666666666666,0.9933333333333333
webis-touche2020,rr,15,0.02,weighted_cvl,1.0,0.0,0.020902709981824086,1160.9966666666667,758.8933333333333,0.0,shared,full,t,0.9666666666666667,1.0
