collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound,act_iid,act_pilot_iid
neuclir_eng,rr,45,0.01,uniform,0.16,0.0033333333333333335,0.12516090985760456,2122.85,707.2366666666667,0.0,shared,full,t,0.08666666666666667,0.12
neuclir_eng,rr,45,0.01,uniform_nz,0.5166666666666667,0.0,0.042212952199569574,2119.2233333333334,707.2366666666667,0.0,shared,full,t,0.2633333333333333,0.37
neuclir_eng,rr,45,0.01,weighted,0.6266666666666667,0.0,0.026695275314575825,2118.0266666666666,707.2366666666667,0.0,shared,full,t,0.42,0.49666666666666665
neuclir_eng,rr,45,0.01,active_judge,0.47333333333333333,0.0,0.043910123076055074,2115.923333333333,707.2366666666667,0.0,shared,full,t,0.27666666666666667,0.36666666666666664
neuclir_eng,rr,45,0.01,strat_pilot,0.6366666666666667,0.0,0.026592754168801074,2118.2933333333335,707.2366666666667,0.0,shared,full,t,0.39666666666666667,0.4533333333333333
neuclir_eng,rr,45,0.01,weighted_cv,0.6333333333333333,0.0,0.0294611203010999,2120.536666666667,707.2366666666667,0.0,shared,full,t,0.37,0.46
neuclir_eng,rr,45,0.01,active_cv,0.4666666666666667,0.0,0.04814763606744909,2115.77,707.2366666666667,0.0,shared,full,t,0.26,0.3333333333333333
neuclir_eng,rr,45,0.01,weighted_cvl,0.6633333333333333,0.0,0.026961788741828863,2118.6466666666665,707.2366666666667,0.0,shared,full,t,0.4033333333333333,0.4866666666666667
neuclir_eng,rr,45,0.02,uniform,0.19666666666666666,0.0,0.14959538067489267,2110.3766666666666,710.7766666666666,0.0,shared,full,t,0.10333333333333333,0.14333333333333334
neuclir_eng,rr,45,0.02,uniform_nz,0.6033333333333334,0.0,0.04098697136134099,2100.826666666667,710.7766666666666,0.0,shared,full,t,0.36,0.4766666666666667
neuclir_eng,rr,45,0.02,weighted,0.6933333333333334,0.0,0.026218699381967716,2106.28,710.7766666666666,0.0,shared,full,t,0.5266666666666666,0.6
neuclir_eng,rr,45,0.02,active_judge,0.5766666666666667,0.0,0.04430367165201406,2099.096666666667,710.7766666666666,0.0,shared,full,t,0.36333333333333334,0.45666666666666667
neuclir_eng,rr,45,0.02,strat_pilot,0.7,0.0,0.02625368016469085,2101.53,710.7766666666666,0.0,shared,full,t,0.5133333333333333,0.57
neuclir_eng,rr,45,0.02,weighted_cv,0.6933333333333334,0.0,0.029385451071763206,2104.51,710.7766666666666,0.0,shared,full,t,0.49333333333333335,0.5633333333333334
neuclir_eng,rr,45,0.02,active_cv,0.5666666666666667,0.0,0.046394205272311265,2099.81,710.7766666666666,0.0,shared,full,t,0.3566666666666667,0.46
neuclir_eng,rr,45,0.02,weighted_cvl,0.6966666666666667,0.0,0.02624585396076354,2102.5533333333333,710.7766666666666,0.0,shared,full,t,0.5233333333333333,0.6033333333333334
