collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound,act_iid,act_pilot_iid
cast19,inv,150,0.01,uniform,0.32,0.0033333333333333335,0.03297018554517219,4600.95,974.4466666666667,0.0,shared,full,t,0.14,0.21333333333333335
cast19,inv,150,0.01,uniform_nz,0.7866666666666666,0.0033333333333333335,0.0124644737453012,4140.9,974.4466666666667,0.0,shared,full,t,0.2633333333333333,0.3933333333333333
cast19,inv,150,0.01,weighted,0.8066666666666666,0.0,0.012158928120932184,4139.956666666667,974.4466666666667,0.0,shared,full,t,0.23666666666666666,0.4066666666666667
cast19,inv,150,0.01,active_judge,0.76,0.0,0.012856463052116834,4095.4266666666667,974.4466666666667,0.0,shared,full,t,0.25333333333333335,0.3933333333333333
cast19,inv,150,0.01,strat_pilot,0.8033333333333333,0.0,0.012212790496374547,4142.08,974.4466666666667,0.0,shared,full,t,0.26,0.41333333333333333
cast19,inv,150,0.01,weighted_cv,0.8033333333333333,0.0,0.01220203869347318,4139.426666666666,974.4466666666667,0.0,shared,full,t,0.25333333333333335,0.4066666666666667
cast19,inv,150,0.01,active_cv,0.7666666666666667,0.0,0.01304026071950812,4094.8966666666665,974.4466666666667,0.0,shared,full,t,0.25,0.3933333333333333
cast19,inv,150,0.01,weighted_cvl,0.8,0.0,0.012245531735289772,4140.093333333333,974.4466666666667,0.0,shared,full,t,0.25666666666666665,0.4166666666666667
cast19,inv,150,0.02,uniform,0.48333333333333334,0.0,0.031764803491555846,4675.536666666667,975.4233333333333,0.0,shared,full,t,0.23666666666666666,0.3466666666666667
cast19,inv,150,0.02,uniform_nz,0.9466666666666667,0.0,0.012422426477474055,4207.093333333333,975.4233333333333,0.0,shared,full,t,0.5266666666666666,0.6366666666666667
cast19,inv,150,0.02,weighted,0.9466666666666667,0.0,0.01225196133137154,4207.356666666667,975.4233333333333,0.0,shared,full,t,0.55,0.6466666666666666
cast19,inv,150,0.02,active_judge,0.9366666666666666,0.0,0.012779487462404421,4159.893333333333,975.4233333333333,0.0,shared,full,t,0.5433333333333333,0.6466666666666666
cast19,inv,150,0.02,strat_pilot,0.9466666666666667,0.0,0.012234824869109661,4207.743333333333,975.4233333333333,0.0,shared,full,t,0.5633333333333334,0.64
cast19,inv,150,0.02,weighted_cv,0.9433333333333334,0.0,0.012304414483183307,4207.166666666667,975.4233333333333,0.0,shared,full,t,0.5566666666666666,0.6466666666666666
cast19,inv,150,0.02,active_cv,0.9266666666666666,0.0033333333333333335,0.012981187644537654,4160.073333333334,975.4233333333333,0.0,shared,full,t,0.5333333333333333,0.65
cast19,inv,150,0.02,weighted_cvl,0.9466666666666667,0.0,0.012216577725237843,4208.28,975.4233333333333,0.0,shared,full,t,0.5666666666666667,0.6433333333333333
