collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound,act_iid,act_pilot_iid
webis-touche2020,rr,45,0.01,uniform,0.97,0.0,0.018171527669988443,1639.6466666666668,379.1566666666667,0.0,shared,full,t,0.8766666666666667,0.9433333333333334
webis-touche2020,rr,45,0.01,uniform_nz,0.9833333333333333,0.0,0.01688703643642283,1397.3033333333333,379.1566666666667,0.0,shared,full,t,0.8966666666666666,0.9633333333333334
webis-touche2020,rr,45,0.01,weighted,0.9866666666666667,0.0,0.016705536141028668,1397.03,379.1566666666667,0.0,shared,full,t,0.92,0.9766666666666667
webis-touche2020,rr,45,0.01,active_judge,0.9833333333333333,0.0,0.017434024673864422,1373.1933333333334,379.1566666666667,0.0,shared,full,t,0.9366666666666666,0.9733333333333334
webis-touche2020,rr,45,0.01,strat_pilot,0.9866666666666667,0.0,0.016669731678179832,1397.3633333333332,379.1566666666667,0.0,shared,full,t,0.9133333333333333,0.9766666666666667
webis-touche2020,rr,45,0.01,weighted_cv,0.9866666666666667,0.0,0.01669177099098764,1397.4033333333334,379.1566666666667,0.0,shared,full,t,0.9233333333333333,0.9766666666666667
webis-touche2020,rr,45,0.01,active_cv,0.9866666666666667,0.0,0.017070964757130637,1373.6566666666668,379.1566666666667,0.0,shared,full,t,0.93,0.9666666666666667
webis-touche2020,rr,45,0.01,weighted_cvl,0.9866666666666667,0.0,0.01669082375477942,1397.5233333333333,379.1566666666667,0.0,shared,full,t,0.9266666666666666,0.9733333333333334
webis-touche2020,rr,45,0.02,uniform,0.98,0.0,0.01785387790405154,1639.4833333333333,378.5466666666667,0.0,shared,full,t,0.9733333333333334,0.9766666666666667
webis-touche2020,rr,45,0.02,uniform_nz,0.98,0.0,0.016851513382054695,1395.7833333333333,378.5466666666667,0.0,shared,full,t,0.98,0.98
webis-touche2020,rr,45,0.02,weighted,0.98,0.0,0.016505191482508282,1395.6433333333334,378.5466666666667,0.0,shared,full,t,0.98,0.98
webis-touche2020,rr,45,0.02,active_judge,0.98,0.0,0.017260789678316985,1371.5466666666666,378.5466666666667,0.0,shared,full,t,0.98,0.98
webis-touche2020,rr,45,0.02,strat_pilot,0.98,0.0,0.016471468670422998,1395.7966666666666,378.5466666666667,0.0,shared,full,t,0.98,0.98
webis-touche2020,rr,45,0.02,weighted_cv,0.98,0.0,0.016477349784386655,1395.5533333333333,378.5466666666667,0.0,shared,full,t,0.98,0.98
webis-touche2020,rr,45,0.02,active_cv,0.98,0.0,0.016893414084872643,1371.2433333333333,378.5466666666667,0.0,shared,full,t,0.98,0.98
webis-touche2020,rr,45,0.02,weighted_cvl,0.98,0.0,0.01644891181009634,1394.3666666666666,378.5466666666667,0.0,shared,full,t,0.98,0.98
