collection,judge,budget_full_eq,eps,method,draw,docs,pilot,act,wrong,regret,v_pilot,v_pilot_ref,slack_pilot,sb2_pilot,slack_true,n_queries,n_train,b,n_sampled,slack_xfit,slack_c0,sb2_c0,slack_c1,sb2_c1,v_pilot_c0,v_pilot_c1,v_pilot_ref_c0,v_pilot_ref_c1
webis-touche2020,rr,15,0.01,uniform,0,1225,748,1,0,0.0,0.1690084157623271,0.07264683670637508,0.04540826831749886,0.009157078067720412,0.01,49,20,17,27,0.045408268317498876,0.09799683219302917,0.01554302596531957,0.04540826831749886,0.009157078067720412,0.09386218491975437,0.24415464660489983,0.06685058125115562,0.07844309216159454
webis-touche2020,rr,15,0.01,uniform_nz,0,1196,748,1,0,0.0,0.11360962419173481,0.07264683670637508,0.04540826831749886,0.009157078067720412,0.01,49,20,17,27,0.045408268317498876,0.09799683219302917,0.01554302596531957,0.04540826831749886,0.009157078067720412,0.07069877069430117,0.15652047768916846,0.06685058125115562,0.07844309216159454
webis-touche2020,rr,15,0.01,weighted,0,1207,748,1,0,0.0,0.07264683670637508,0.07264683670637508,0.04540826831749886,0.009157078067720412,0.01,49,20,17,27,0.045408268317498876,0.09799683219302917,0.01554302596531957,0.04540826831749886,0.009157078067720412,0.06685058125115562,0.07844309216159454,0.06685058125115562,0.07844309216159454
webis-touche2020,rr,15,0.01,active_judge,0,1196,748,1,0,0.0,0.20161876193205858,0.07264683670637508,0.04540826831749886,0.009157078067720412,0.01,49,20,17,27,0.045408268317498876,0.09799683219302917,0.01554302596531957,0.04540826831749886,0.009157078067720412,0.15127391574247184,0.2519636081216453,0.06685058125115562,0.07844309216159454
webis-touche2020,rr,15,0.01,strat_pilot,0,1203,748,1,0,0.0,0.07340934952437157,0.07264683670637508,0.04540826831749886,0.009157078067720412,0.01,49,20,17,27,0.045408268317498876,0.09799683219302917,0.01554302596531957,0.04540826831749886,0.009157078067720412,0.06661807249700663,0.08020062655173651,0.06685058125115562,0.07844309216159454
webis-touche2020,rr,15,0.01,weighted_cv,0,1178,748,1,0,0.0,0.056876719393441764,0.07264683670637508,0.04540826831749886,0.009157078067720412,0.01,49,20,17,27,0.045408268317498876,0.09799683219302917,0.01554302596531957,0.04540826831749886,0.009157078067720412,0.05741421873830792,0.056339220048575625,0.06685058125115562,0.07844309216159454
webis-touche2020,rr,15,0.01,active_cv,0,1196,748,1,0,0.0,0.0968816797854182,0.07264683670637508,0.04540826831749886,0.009157078067720412,0.01,49,20,17,27,0.045408268317498876,0.09799683219302917,0.01554302596531957,0.04540826831749886,0.009157078067720412,0.08918362368700454,0.10457973588383182,0.06685058125115562,0.07844309216159454
webis-touche2020,rr,15,0.01,weighted_cvl,0,1204,748,1,0,0.0,0.055331673812087236,0.07264683670637508,0.04540826831749886,0.009157078067720412,0.01,49,20,17,27,0.045408268317498876,0.09799683219302917,0.01554302596531957,0.04540826831749886,0.009157078067720412,0.0505293598450713,0.060133987779103185,0.06685058125115562,0.07844309216159454
webis-touche2020,rr,15,0.01,uniform,1,1166,753,1,0,0.0,0.1576239992212554,0.05259769075711995,0.06261593462300152,0.008207110973581075,0.01,49,20,15,27,0.06261593462300152,0.06261593462300152,0.008207110973581075,0.10015806068162357,0.03296985733748651,0.047367602809275086,0.2678803956332357,0.02167482019768509,0.0835205613165548
webis-touche2020,rr,15,0.01,uniform_nz,1,1143,753,1,0,0.0,0.0864855858562361,0.05259769075711995,0.06261593462300152,0.008207110973581075,0.01,49,20,15,27,0.06261593462300152,0.06261593462300152,0.008207110973581075,0.10015806068162357,0.03296985733748651,0.03334689033585221,0.13962428137662003,0.02167482019768509,0.0835205613165548
