collection,judge,budget_full_eq,eps,method,draw,docs,pilot,act,wrong,regret,v_pilot,v_pilot_ref,slack_pilot,sb2_pilot,slack_true,n_queries,n_train,b,n_sampled,slack_xfit,slack_c0,sb2_c0,slack_c1,sb2_c1,v_pilot_c0,v_pilot_c1,v_pilot_ref_c0,v_pilot_ref_c1
neuclir_eng,llm,10,0.01,uniform,0,1145,710,0,0,0.0,0.2055904186198904,0.07398236531352499,0.019765946341091037,0.0017559357454754497,0.01,105,10,5,84,0.0075379752275364234,0.11578074003859345,0.017354307655359988,0.019765946341091037,0.0017559357454754497,0.2685227686490612,0.14265806859071967,0.10716889850736462,0.04079583211968535
neuclir_eng,llm,10,0.01,uniform_nz,0,1127,710,0,0,0.0,0.10062781633458999,0.07398236531352499,0.019765946341091037,0.0017559357454754497,0.01,105,10,5,84,0.0075379752275364234,0.11578074003859345,0.017354307655359988,0.019765946341091037,0.0017559357454754497,0.13280166318865522,0.06845396948052478,0.10716889850736462,0.04079583211968535
neuclir_eng,llm,10,0.01,weighted,0,1114,710,0,0,0.0,0.07398236531352499,0.07398236531352499,0.019765946341091037,0.0017559357454754497,0.01,105,10,5,84,0.0075379752275364234,0.11578074003859345,0.017354307655359988,0.019765946341091037,0.0017559357454754497,0.10716889850736462,0.04079583211968535,0.10716889850736462,0.04079583211968535
neuclir_eng,llm,10,0.01,active_judge,0,1124,710,0,0,0.0,0.3393245126383326,0.07398236531352499,0.019765946341091037,0.0017559357454754497,0.01,105,10,5,84,0.0075379752275364234,0.11578074003859345,0.017354307655359988,0.019765946341091037,0.0017559357454754497,0.4433366353742758,0.23531238990238937,0.10716889850736462,0.04079583211968535
neuclir_eng,llm,10,0.01,strat_pilot,0,1112,710,1,0,0.0,0.07375764354978721,0.07398236531352499,0.019765946341091037,0.0017559357454754497,0.01,105,10,5,84,0.0075379752275364234,0.11578074003859345,0.017354307655359988,0.019765946341091037,0.0017559357454754497,0.10620601312856826,0.041309273971006186,0.10716889850736462,0.04079583211968535
neuclir_eng,llm,10,0.01,weighted_cv,0,1156,710,1,0,0.0,0.06448551433659043,0.07398236531352499,0.019765946341091037,0.0017559357454754497,0.01,105,10,5,84,0.0075379752275364234,0.11578074003859345,0.017354307655359988,0.019765946341091037,0.0017559357454754497,0.09076265061084414,0.03820837806233673,0.10716889850736462,0.04079583211968535
neuclir_eng,llm,10,0.01,active_cv,0,1117,710,0,0,0.0,0.28293613831792264,0.07398236531352499,0.019765946341091037,0.0017559357454754497,0.01,105,10,5,84,0.0075379752275364234,0.11578074003859345,0.017354307655359988,0.019765946341091037,0.0017559357454754497,0.3861634633318126,0.1797088133040325,0.10716889850736462,0.04079583211968535
neuclir_eng,llm,10,0.01,weighted_cvl,0,1130,710,1,0,0.0,0.03781046323423415,0.07398236531352499,0.019765946341091037,0.0017559357454754497,0.01,105,10,5,84,0.0075379752275364234,0.11578074003859345,0.017354307655359988,0.019765946341091037,0.0017559357454754497,0.05415219632683954,0.021468730141628752,0.10716889850736462,0.04079583211968535
neuclir_eng,llm,10,0.01,uniform,1,876,626,0,0,0.018251802113156135,0.10786088553727306,0.039620173804312195,0.05131208035128974,0.008715591460455212,-0.008251802113156135,105,10,4,61,0.03030966494824785,0.05258557961386839,0.004031758566932392,0.05131208035128974,0.008715591460455212,0.06478223943646773,0.15093953163807844,0.0293890266679674,0.04985132094065697
neuclir_eng,llm,10,0.01,uniform_nz,1,873,626,0,0,0.018251802113156135,0.04763517413119646,0.039620173804312195,0.05131208035128974,0.008715591460455212,-0.008251802113156135,105,10,4,61,0.03030966494824785,0.05258557961386839,0.004031758566932392,0.05131208035128974,0.008715591460455212,0.03619663955362467,0.05907370870876823,0.0293890266679674,0.04985132094065697
neuclir_eng,llm,10,0.01,weighted,1,880,626,0,0,0.018251802113156135,0.039620173804312195,0.039620173804312195,0.05131208035128974,0.008715591460455212,-0.008251802113156135,105,10,4,61,0.03030966494824785,0.05258557961386839,0.004031758566932392,0.05131208035128974,0.008715591460455212,0.0293890266679674,0.04985132094065697,0.0293890266679674,0.04985132094065697
neuclir_eng,llm,10,0.01,active_judge,1,866,626,0,0,0.018251802113156135,0.1026622372924952,0.039620173804312195,0.05131208035128974,0.008715591460455212,-0.008251802113156135,105,10,4,61,0.03030966494824785,0.05258557961386839,0.004031758566932392,0.05131208035128974,0.008715591460455212,0.08003536035173872,0.1252891142332517,0.0293890266679674,0.04985132094065697
neuclir_eng,llm,10,0.01,strat_pilot,1,862,626,0,0,0.018251802113156135,0.039397837752402395,0.039620173804312195,0.05131208035128974,0.008715591460455212,-0.008251802113156135,105,10,4,61,0.03030966494824785,0.05258557961386839,0.004031758566932392,0.05131208035128974,0.008715591460455212,0.029351941870763943,0.049443733634040844,0.0293890266679674,0.04985132094065697
neuclir_eng,llm,10,0.01,weighted_cv,1,870,626,0,0,0.018251802113156135,0.050103038092414474,0.039620173804312195,0.05131208035128974,0.008715591460455212,-0.008251802113156135,105,10,4,61,0.03030966494824785,0.05258557961386839,0.004031758566932392,0.05131208035128974,0.008715591460455212,0.034275403802276984,0.06593067238255196,0.0293890266679674,0.04985132094065697
