collection,judge,budget_full_eq,eps,method,draw,docs,pilot,act,wrong,regret,v_pilot,v_pilot_ref,slack_pilot,sb2_pilot,slack_true,n_queries,n_train,b,n_sampled,slack_xfit,slack_c0,sb2_c0,slack_c1,sb2_c1,v_pilot_c0,v_pilot_c1,v_pilot_ref_c0,v_pilot_ref_c1
neuclir_eng,rr,90,0.01,uniform,0,4472,710,1,0,0.0,0.2055904186198904,0.07398236531352499,0.019765946341091037,0.0017559357454754497,0.01,105,10,41,92,0.0075379752275364234,0.11578074003859345,0.017354307655359988,0.019765946341091037,0.0017559357454754497,0.2685227686490612,0.14265806859071967,0.10716889850736462,0.04079583211968535
neuclir_eng,rr,90,0.01,uniform_nz,0,4121,710,1,0,0.0,0.10062781633458999,0.07398236531352499,0.019765946341091037,0.0017559357454754497,0.01,105,10,41,92,0.0075379752275364234,0.11578074003859345,0.017354307655359988,0.019765946341091037,0.0017559357454754497,0.13280166318865522,0.06845396948052478,0.10716889850736462,0.04079583211968535
neuclir_eng,rr,90,0.01,weighted,0,4115,710,1,0,0.0,0.07398236531352499,0.07398236531352499,0.019765946341091037,0.0017559357454754497,0.01,105,10,41,92,0.0075379752275364234,0.11578074003859345,0.017354307655359988,0.019765946341091037,0.0017559357454754497,0.10716889850736462,0.04079583211968535,0.10716889850736462,0.04079583211968535
neuclir_eng,rr,90,0.01,active_judge,0,4037,710,1,0,0.0,0.2149649484818963,0.07398236531352499,0.019765946341091037,0.0017559357454754497,0.01,105,10,41,92,0.0075379752275364234,0.11578074003859345,0.017354307655359988,0.019765946341091037,0.0017559357454754497,0.3058875054696585,0.12404239149413405,0.10716889850736462,0.04079583211968535
neuclir_eng,rr,90,0.01,strat_pilot,0,4132,710,1,0,0.0,0.07375764354978721,0.07398236531352499,0.019765946341091037,0.0017559357454754497,0.01,105,10,41,92,0.0075379752275364234,0.11578074003859345,0.017354307655359988,0.019765946341091037,0.0017559357454754497,0.10620601312856826,0.041309273971006186,0.10716889850736462,0.04079583211968535
neuclir_eng,rr,90,0.01,weighted_cv,0,4140,710,1,0,0.0,0.09871138218250188,0.07398236531352499,0.019765946341091037,0.0017559357454754497,0.01,105,10,41,92,0.0075379752275364234,0.11578074003859345,0.017354307655359988,0.019765946341091037,0.0017559357454754497,0.13758712872056522,0.05983563564443852,0.10716889850736462,0.04079583211968535
neuclir_eng,rr,90,0.01,active_cv,0,4062,710,1,0,0.0,0.21913567782187454,0.07398236531352499,0.019765946341091037,0.0017559357454754497,0.01,105,10,41,92,0.0075379752275364234,0.11578074003859345,0.017354307655359988,0.019765946341091037,0.0017559357454754497,0.27711721273238077,0.1611541429113683,0.10716889850736462,0.04079583211968535
neuclir_eng,rr,90,0.01,weighted_cvl,0,4124,710,1,0,0.0,0.07086645980602575,0.07398236531352499,0.019765946341091037,0.0017559357454754497,0.01,105,10,41,92,0.0075379752275364234,0.11578074003859345,0.017354307655359988,0.019765946341091037,0.0017559357454754497,0.10183442455557812,0.03989849505647337,0.10716889850736462,0.04079583211968535
neuclir_eng,rr,90,0.01,uniform,1,2809,700,0,0,0.0,0.2597836243527546,0.06391739781623591,0.034766276063339874,0.00899419894820594,0.01,105,10,24,91,-0.02296467370196522,0.080825104968144,0.006887049651250108,0.034766276063339874,0.00899419894820594,0.3010989723355746,0.21846827636993452,0.0702269524255261,0.05760784320694571
neuclir_eng,rr,90,0.01,uniform_nz,1,2652,700,1,0,0.0,0.07822548808855989,0.06391739781623591,0.034766276063339874,0.00899419894820594,0.01,105,10,24,91,-0.02296467370196522,0.080825104968144,0.006887049651250108,0.034766276063339874,0.00899419894820594,0.0827671249913001,0.07368385118581972,0.0702269524255261,0.05760784320694571
