collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound
cast19,rr,30,0.01,uniform,0.0,0.0,0.19276198746817252,1712.9066666666668,976.57,0.0,shared,full,bet
cast19,rr,30,0.01,weighted,0.0,0.0,0.05015633545585163,1708.4066666666668,976.57,0.0,shared,full,bet
cast19,rr,30,0.01,active_judge,0.0,0.0,0.11483855469393213,1709.1266666666668,976.57,0.0,shared,full,bet
cast19,rr,30,0.01,strat_pilot,0.0,0.0,0.05123273051787804,1707.7933333333333,976.57,0.0,shared,full,bet
cast19,rr,30,0.01,weighted_cv,0.0,0.0,0.051459155025361296,1707.24,976.57,0.0,shared,full,bet
cast19,rr,30,0.01,active_cv,0.0,0.0,0.07623211554781219,1708.5266666666666,976.57,0.0,shared,full,bet
cast19,rr,30,0.01,weighted_cvl,0.0,0.0,0.03992403726610819,1709.1333333333334,976.57,0.0,shared,full,bet
cast19,rr,30,0.02,uniform,0.0,0.0,0.18725165079931272,1708.7466666666667,973.88,0.0,shared,full,bet
cast19,rr,30,0.02,weighted,0.0,0.0,0.05057354331569207,1706.9466666666667,973.88,0.0,shared,full,bet
cast19,rr,30,0.02,active_judge,0.0,0.0,0.11802669233775902,1706.4,973.88,0.0,shared,full,bet
cast19,rr,30,0.02,strat_pilot,0.0,0.0,0.05048271898944893,1705.48,973.88,0.0,shared,full,bet
cast19,rr,30,0.02,weighted_cv,0.0,0.0,0.05043208990559078,1706.9266666666667,973.88,0.0,shared,full,bet
cast19,rr,30,0.02,active_cv,0.0,0.0,0.07691099497392045,1707.09,973.88,0.0,shared,full,bet
cast19,rr,30,0.02,weighted_cvl,0.0,0.0,0.039021702926797984,1706.36,973.88,0.0,shared,full,bet
cast19,rr,45,0.01,uniform,0.0,0.0,0.11750693356957252,2067.5466666666666,975.1566666666666,0.0,shared,full,bet
cast19,rr,45,0.01,weighted,0.0,0.0,0.03166421672421415,2061.1366666666668,975.1566666666666,0.0,shared,full,bet
cast19,rr,45,0.01,active_judge,0.0,0.0,0.0670827319221035,2061.8333333333335,975.1566666666666,0.0,shared,full,bet
cast19,rr,45,0.01,strat_pilot,0.0,0.0,0.03190547201647071,2063.3733333333334,975.1566666666666,0.0,shared,full,bet
cast19,rr,45,0.01,weighted_cv,0.0,0.0,0.03228766945657598,2064.2166666666667,975.1566666666666,0.0,shared,full,bet
cast19,rr,45,0.01,active_cv,0.0,0.0,0.04600308153547039,2063.2766666666666,975.1566666666666,0.0,shared,full,bet
cast19,rr,45,0.01,weighted_cvl,0.0,0.0,0.02637337432033877,2061.6066666666666,975.1566666666666,0.0,shared,full,bet
cast19,rr,45,0.02,uniform,0.0,0.0,0.10946879742943624,2087.5233333333335,973.1433333333333,0.0,shared,full,bet
cast19,rr,45,0.02,weighted,0.0,0.0,0.03172534220287044,2083.9333333333334,973.1433333333333,0.0,shared,full,bet
cast19,rr,45,0.02,active_judge,0.0,0.0,0.06560375832663334,2083.3133333333335,973.1433333333333,0.0,shared,full,bet
cast19,rr,45,0.02,strat_pilot,0.0,0.0,0.03173014540534646,2083.96,973.1433333333333,0.0,shared,full,bet
cast19,rr,45,0.02,weighted_cv,0.0,0.0,0.031675751530313316,2085.5633333333335,973.1433333333333,0.0,shared,full,bet
cast19,rr,45,0.02,active_cv,0.0,0.0,0.04566041245190234,2082.616666666667,973.1433333333333,0.0,shared,full,bet
cast19,rr,45,0.02,weighted_cvl,0.0,0.0,0.02598700515039059,2086.06,973.1433333333333,0.0,shared,full,bet
cast19,rr,60,0.01,uniform,0.0,0.0,0.08795250891617346,2460.9966666666664,974.6333333333333,0.0,shared,full,bet
cast19,rr,60,0.01,weighted,0.0,0.0,0.024765226031208794,2449.5533333333333,974.6333333333333,0.0,shared,full,bet
cast19,rr,60,0.01,active_judge,0.0,0.0,0.04825331014879583,2449.233333333333,974.6333333333333,0.0,shared,full,bet
cast19,rr,60,0.01,strat_pilot,0.0,0.0,0.024545953007097922,2447.46,974.6333333333333,0.0,shared,full,bet
cast19,rr,60,0.01,weighted_cv,0.0,0.0,0.024711862885265744,2452.44,974.6333333333333,0.0,shared,full,bet
cast19,rr,60,0.01,active_cv,0.0,0.0,0.032567157990822736,2447.423333333333,974.6333333333333,0.0,shared,full,bet
cast19,rr,60,0.01,weighted_cvl,0.0,0.0,0.021078667855806418,2450.0833333333335,974.6333333333333,0.0,shared,full,bet
cast19,rr,60,0.02,uniform,0.0,0.0,0.08911623168984135,2451.9966666666664,973.3266666666667,0.0,shared,full,bet
cast19,rr,60,0.02,weighted,0.0,0.0,0.025267534746270703,2446.6466666666665,973.3266666666667,0.0,shared,full,bet
cast19,rr,60,0.02,active_judge,0.0,0.0,0.050192410955133965,2442.37,973.3266666666667,0.0,shared,full,bet
cast19,rr,60,0.02,strat_pilot,0.0,0.0,0.025165729099025244,2443.97,973.3266666666667,0.0,shared,full,bet
cast19,rr,60,0.02,weighted_cv,0.0,0.0,0.02534257041448992,2443.39,973.3266666666667,0.0,shared,full,bet
cast19,rr,60,0.02,active_cv,0.0,0.0,0.03334764210163638,2441.8966666666665,973.3266666666667,0.0,shared,full,bet
cast19,rr,60,0.02,weighted_cvl,0.0,0.0,0.021340676881176492,2443.7766666666666,973.3266666666667,0.0,shared,full,bet
cast19,rr,90,0.01,uniform,0.0,0.0,0.05511218109277275,3181.8866666666668,974.9266666666666,0.0,shared,full,bet
cast19,rr,90,0.01,weighted,0.0,0.0,0.017271423257170383,3154.18,974.9266666666666,0.0,shared,full,bet
cast19,rr,90,0.01,active_judge,0.0,0.0,0.027260374825642964,3139.95,974.9266666666666,0.0,shared,full,bet
