collection,judge,budget_full_eq,eps,method,act,wrong,var_est,docs_labelled,docs_pilot,dup_frac,sampling,pilot_cost,bound
antique,inv,90,0.01,uniform,0.8533333333333334,0.0,0.17418720702611643,2432.536666666667,628.2766666666666,0.0,shared,full,t
antique,inv,90,0.01,weighted,0.9733333333333334,0.0,0.047197499539828935,2422.5233333333335,628.2766666666666,0.0,shared,full,t
antique,inv,90,0.01,active_judge,0.9466666666666667,0.0,0.10423887763665916,2419.0466666666666,628.2766666666666,0.0,shared,full,t
antique,inv,90,0.01,strat_pilot,0.9733333333333334,0.0,0.0464074379735694,2421.5666666666666,628.2766666666666,0.0,shared,full,t
antique,inv,90,0.01,weighted_cv,0.9733333333333334,0.0,0.05495376419366,2420.173333333333,628.2766666666666,0.0,shared,full,t
antique,inv,90,0.01,active_cv,0.93,0.0,0.1329185497170848,2419.13,628.2766666666666,0.0,shared,full,t
antique,inv,90,0.01,weighted_cvl,0.9733333333333334,0.0,0.04668621103964837,2422.943333333333,628.2766666666666,0.0,shared,full,t
antique,inv,90,0.02,uniform,0.9033333333333333,0.0,0.18184400497767494,2402.78,629.98,0.0,shared,full,t
antique,inv,90,0.02,weighted,0.9666666666666667,0.0,0.04678719871301407,2392.26,629.98,0.0,shared,full,t
antique,inv,90,0.02,active_judge,0.95,0.0,0.10490143017377887,2388.943333333333,629.98,0.0,shared,full,t
antique,inv,90,0.02,strat_pilot,0.9666666666666667,0.0,0.04685176624153667,2392.1033333333335,629.98,0.0,shared,full,t
antique,inv,90,0.02,weighted_cv,0.9666666666666667,0.0,0.05482043894075544,2395.5233333333335,629.98,0.0,shared,full,t
antique,inv,90,0.02,active_cv,0.96,0.0,0.133930389179971,2388.76,629.98,0.0,shared,full,t
antique,inv,90,0.02,weighted_cvl,0.9666666666666667,0.0,0.04696994790274163,2391.5233333333335,629.98,0.0,shared,full,t
