collection,judge,budget_full_eq,eps,method,draw,pilot,v_pilot,v_pilot_ref,slack_pilot,sb2_pilot,n_queries,n_train,cand,slack_xfit,slack_c0,sb2_c0,slack_c1,sb2_c1,v_pilot_c0,v_pilot_c1,v_pilot_ref_c0,v_pilot_ref_c1
trec-covid,llm,45,0.01,weighted,1,1651,0.3105414670197777,0.3105414670197777,0.08395737058005871,0.013433465943242401,50,20,1,0.08395737058005874,0.08395737058005871,0.013433465943242401,0.09177643853675817,0.014515457247570532,0.30478179480840184,0.3163011392311536,0.30478179480840184,0.3163011392311536
trec-covid,llm,45,0.01,active_judge,1,1651,1.175147090769563,0.3105414670197777,0.08395737058005871,0.013433465943242401,50,20,1,0.08395737058005874,0.08395737058005871,0.013433465943242401,0.09177643853675817,0.014515457247570532,1.1429133829778888,1.2073807985612368,0.30478179480840184,0.3163011392311536
trec-covid,llm,45,0.01,strat_pilot,1,1651,0.31269448010577555,0.3105414670197777,0.08395737058005871,0.013433465943242401,50,20,1,0.08395737058005874,0.08395737058005871,0.013433465943242401,0.09177643853675817,0.014515457247570532,0.3069741358885831,0.31841482432296797,0.30478179480840184,0.3163011392311536
trec-covid,llm,45,0.01,weighted_cv,1,1651,0.07625343035256878,0.3105414670197777,0.08395737058005871,0.013433465943242401,50,20,1,0.08395737058005874,0.08395737058005871,0.013433465943242401,0.09177643853675817,0.014515457247570532,0.07353096288404355,0.078975897821094,0.30478179480840184,0.3163011392311536
trec-covid,llm,45,0.01,active_cv,1,1651,0.26632230201996054,0.3105414670197777,0.08395737058005871,0.013433465943242401,50,20,1,0.08395737058005874,0.08395737058005871,0.013433465943242401,0.09177643853675817,0.014515457247570532,0.2546144939509111,0.27803011008901013,0.30478179480840184,0.3163011392311536
trec-covid,llm,45,0.01,weighted_cvl,1,1651,0.07852851273096846,0.3105414670197777,0.08395737058005871,0.013433465943242401,50,20,1,0.08395737058005874,0.08395737058005871,0.013433465943242401,0.09177643853675817,0.014515457247570532,0.07457173728800748,0.08248528817392946,0.30478179480840184,0.3163011392311536
trec-covid,llm,45,0.01,uniform,2,1716,1.449124679205273,0.3340218573032064,0.08310171001332503,0.012016752816931993,50,20,1,0.08187541715877783,0.08534321199029235,0.01308470590694946,0.08310171001332503,0.012016752816931993,1.444562112942843,1.453687245467703,0.33451092780037645,0.33353278680603626
trec-covid,llm,45,0.01,uniform_nz,2,1716,0.7992356427088725,0.3340218573032064,0.08310171001332503,0.012016752816931993,50,20,1,0.08187541715877783,0.08534321199029235,0.01308470590694946,0.08310171001332503,0.012016752816931993,0.7972248209525942,0.8012464644651507,0.33451092780037645,0.33353278680603626
trec-covid,llm,45,0.01,weighted,2,1716,0.3340218573032064,0.3340218573032064,0.08310171001332503,0.012016752816931993,50,20,1,0.08187541715877783,0.08534321199029235,0.01308470590694946,0.08310171001332503,0.012016752816931993,0.33451092780037645,0.33353278680603626,0.33451092780037645,0.33353278680603626
trec-covid,llm,45,0.01,active_judge,2,1716,1.3160287251845038,0.3340218573032064,0.08310171001332503,0.012016752816931993,50,20,1,0.08187541715877783,0.08534321199029235,0.01308470590694946,0.08310171001332503,0.012016752816931993,1.3125500954457467,1.3195073549232603,0.33451092780037645,0.33353278680603626
trec-covid,llm,45,0.01,strat_pilot,2,1716,0.3416628960124812,0.3340218573032064,0.08310171001332503,0.012016752816931993,50,20,1,0.08187541715877783,0.08534321199029235,0.01308470590694946,0.08310171001332503,0.012016752816931993,0.34221474593660145,0.34111104608836085,0.33451092780037645,0.33353278680603626
trec-covid,llm,45,0.01,weighted_cv,2,1716,0.07712065774157006,0.3340218573032064,0.08310171001332503,0.012016752816931993,50,20,1,0.08187541715877783,0.08534321199029235,0.01308470590694946,0.08310171001332503,0.012016752816931993,0.07779859745697484,0.07644271802616528,0.33451092780037645,0.33353278680603626
trec-covid,llm,45,0.01,active_cv,2,1716,0.29617310799217017,0.3340218573032064,0.08310171001332503,0.012016752816931993,50,20,1,0.08187541715877783,0.08534321199029235,0.01308470590694946,0.08310171001332503,0.012016752816931993,0.29858449430304534,0.293761721681295,0.33451092780037645,0.33353278680603626
trec-covid,llm,45,0.01,weighted_cvl,2,1716,0.12332127065430284,0.3340218573032064,0.08310171001332503,0.012016752816931993,50,20,1,0.08187541715877783,0.08534321199029235,0.01308470590694946,0.08310171001332503,0.012016752816931993,0.12192726384665191,0.12471527746195384,0.33451092780037645,0.33353278680603626
trec-covid,llm,45,0.01,uniform,3,1667,1.836016118284676,0.3008735387488767,0.0601837817282638,0.016184485189212897,50,20,1,0.057951557989289845,0.0601837817282638,0.016184485189212897,0.06190256754458737,0.017097961008318053,1.8312733902329466,1.8407588463364053,0.3009192111321788,0.3008278663655747
trec-covid,llm,45,0.01,uniform_nz,3,1667,0.8772289175017128,0.3008735387488767,0.0601837817282638,0.016184485189212897,50,20,1,0.057951557989289845,0.0601837817282638,0.016184485189212897,0.06190256754458737,0.017097961008318053,0.8753921001768168,0.8790657348266093,0.3009192111321788,0.3008278663655747
trec-covid,llm,45,0.01,weighted,3,1667,0.3008735387488767,0.3008735387488767,0.0601837817282638,0.016184485189212897,50,20,1,0.057951557989289845,0.0601837817282638,0.016184485189212897,0.06190256754458737,0.017097961008318053,0.3009192111321788,0.3008278663655747,0.3009192111321788,0.3008278663655747
trec-covid,llm,45,0.01,active_judge,3,1667,1.4455678699199752,0.3008735387488767,0.0601837817282638,0.016184485189212897,50,20,1,0.057951557989289845,0.0601837817282638,0.016184485189212897,0.06190256754458737,0.017097961008318053,1.4391242068485977,1.4520115329913523,0.3009192111321788,0.3008278663655747
trec-covid,llm,45,0.01,strat_pilot,3,1667,0.3050575627630249,0.3008735387488767,0.0601837817282638,0.016184485189212897,50,20,1,0.057951557989289845,0.0601837817282638,0.016184485189212897,0.06190256754458737,0.017097961008318053,0.3050515038977687,0.30506362162828105,0.3009192111321788,0.3008278663655747
trec-covid,llm,45,0.01,weighted_cv,3,1667,0.0943395635356205,0.3008735387488767,0.0601837817282638,0.016184485189212897,50,20,1,0.057951557989289845,0.0601837817282638,0.016184485189212897,0.06190256754458737,0.017097961008318053,0.0943731156523613,0.0943060114188797,0.3009192111321788,0.3008278663655747
trec-covid,llm,45,0.01,active_cv,3,1667,0.36246903497337246,0.3008735387488767,0.0601837817282638,0.016184485189212897,50,20,1,0.057951557989289845,0.0601837817282638,0.016184485189212897,0.06190256754458737,0.017097961008318053,0.3595901142040473,0.36534795574269774,0.3009192111321788,0.3008278663655747
trec-covid,llm,45,0.01,weighted_cvl,3,1667,0.15841768444712687,0.3008735387488767,0.0601837817282638,0.016184485189212897,50,20,1,0.057951557989289845,0.0601837817282638,0.016184485189212897,0.06190256754458737,0.017097961008318053,0.1605667583860537,0.1562686105082,0.3009192111321788,0.3008278663655747
trec-covid,llm,45,0.01,uniform,4,1674,2.771561581116856,0.28079214911320277,0.07075322060409953,0.01532033759654356,50,20,1,0.07075322060409953,0.072570974576407,0.013892374442829194,0.07075322060409953,0.01532033759654356,2.7718482683603556,2.7712748938733562,0.27946188169025393,0.28212241653615167
trec-covid,llm,45,0.01,uniform_nz,4,1674,1.3187845999095882,0.28079214911320277,0.07075322060409953,0.01532033759654356,50,20,1,0.07075322060409953,0.072570974576407,0.013892374442829194,0.07075322060409953,0.01532033759654356,1.3190950721263868,1.3184741276927903,0.27946188169025393,0.28212241653615167
trec-covid,llm,45,0.01,weighted,4,1674,0.28079214911320277,0.28079214911320277,0.07075322060409953,0.01532033759654356,50,20,1,0.07075322060409953,0.072570974576407,0.013892374442829194,0.07075322060409953,0.01532033759654356,0.27946188169025393,0.28212241653615167,0.27946188169025393,0.28212241653615167
trec-covid,llm,45,0.01,active_judge,4,1674,1.2915771057120202,0.28079214911320277,0.07075322060409953,0.01532033759654356,50,20,1,0.07075322060409953,0.072570974576407,0.013892374442829194,0.07075322060409953,0.01532033759654356,1.277052185411162,1.3061020260128786,0.27946188169025393,0.28212241653615167
trec-covid,llm,45,0.01,strat_pilot,4,1674,0.28161707279371206,0.28079214911320277,0.07075322060409953,0.01532033759654356,50,20,1,0.07075322060409953,0.072570974576407,0.013892374442829194,0.07075322060409953,0.01532033759654356,0.2803058047791016,0.2829283408083225,0.27946188169025393,0.28212241653615167
trec-covid,llm,45,0.01,weighted_cv,4,1674,0.08748073300870662,0.28079214911320277,0.07075322060409953,0.01532033759654356,50,20,1,0.07075322060409953,0.072570974576407,0.013892374442829194,0.07075322060409953,0.01532033759654356,0.08855106521598598,0.08641040080142726,0.27946188169025393,0.28212241653615167
trec-covid,llm,45,0.01,active_cv,4,1674,0.3344773382886562,0.28079214911320277,0.07075322060409953,0.01532033759654356,50,20,1,0.07075322060409953,0.072570974576407,0.013892374442829194,0.07075322060409953,0.01532033759654356,0.33908122104411065,0.32987345553320163,0.27946188169025393,0.28212241653615167
trec-covid,llm,45,0.01,weighted_cvl,4,1674,0.15622084970441605,0.28079214911320277,0.07075322060409953,0.01532033759654356,50,20,1,0.07075322060409953,0.072570974576407,0.013892374442829194,0.07075322060409953,0.01532033759654356,0.1563834042969618,0.15605829511187025,0.27946188169025393,0.28212241653615167
trec-covid,llm,45,0.01,uniform,5,1624,1.2052858166716347,0.29684705667396694,0.1212644525219274,0.015293630412611942,50,20,1,0.1168138523271183,0.1212644525219274,0.015293630412611942,0.12213164009921372,0.01542301908506071,1.203187695464297,1.2073839378789726,0.2974697898574467,0.29622432349048716
trec-covid,llm,45,0.01,uniform_nz,5,1624,0.6229330673349563,0.29684705667396694,0.1212644525219274,0.015293630412611942,50,20,1,0.1168138523271183,0.1212644525219274,0.015293630412611942,0.12213164009921372,0.01542301908506071,0.62199431311193,0.6238718215579826,0.2974697898574467,0.29622432349048716
trec-covid,llm,45,0.01,weighted,5,1624,0.29684705667396694,0.29684705667396694,0.1212644525219274,0.015293630412611942,50,20,1,0.1168138523271183,0.1212644525219274,0.015293630412611942,0.12213164009921372,0.01542301908506071,0.2974697898574467,0.29622432349048716,0.2974697898574467,0.29622432349048716
trec-covid,llm,45,0.01,active_judge,5,1624,1.3030896629810402,0.29684705667396694,0.1212644525219274,0.015293630412611942,50,20,1,0.1168138523271183,0.1212644525219274,0.015293630412611942,0.12213164009921372,0.01542301908506071,1.2992377964832769,1.3069415294788032,0.2974697898574467,0.29622432349048716
trec-covid,llm,45,0.01,strat_pilot,5,1624,0.30645883534493673,0.29684705667396694,0.1212644525219274,0.015293630412611942,50,20,1,0.1168138523271183,0.1212644525219274,0.015293630412611942,0.12213164009921372,0.01542301908506071,0.3070177553064559,0.30589991538341754,0.2974697898574467,0.29622432349048716
trec-covid,llm,45,0.01,weighted_cv,5,1624,0.07180925497501714,0.29684705667396694,0.1212644525219274,0.015293630412611942,50,20,1,0.1168138523271183,0.1212644525219274,0.015293630412611942,0.12213164009921372,0.01542301908506071,0.07185844505648988,0.07176006489354439,0.2974697898574467,0.29622432349048716
trec-covid,llm,45,0.01,active_cv,5,1624,0.21456003901977913,0.29684705667396694,0.1212644525219274,0.015293630412611942,50,20,1,0.1168138523271183,0.1212644525219274,0.015293630412611942,0.12213164009921372,0.01542301908506071,0.21060078004126104,0.21851929799829722,0.2974697898574467,0.29622432349048716
trec-covid,llm,45,0.01,weighted_cvl,5,1624,0.07524168541149412,0.29684705667396694,0.1212644525219274,0.015293630412611942,50,20,1,0.1168138523271183,0.1212644525219274,0.015293630412611942,0.12213164009921372,0.01542301908506071,0.07551475967489671,0.07496861114809152,0.2974697898574467,0.29622432349048716
trec-covid,llm,45,0.01,uniform,6,1650,1.7249109230838766,0.3330854025646257,0.09107075664456597,0.01765309431257542,50,20,1,0.09107075664456599,0.09107075664456597,0.01765309431257542,0.09373098844922115,0.018498144079815187,1.7333811718638183,1.716440674303935,0.33984581335930014,0.32632499176995144
trec-covid,llm,45,0.01,uniform_nz,6,1650,0.9399054986064279,0.3330854025646257,0.09107075664456597,0.01765309431257542,50,20,1,0.09107075664456599,0.09107075664456597,0.01765309431257542,0.09373098844922115,0.018498144079815187,0.9452059732547904,0.9346050239580656,0.33984581335930014,0.32632499176995144
trec-covid,llm,45,0.01,weighted,6,1650,0.3330854025646257,0.3330854025646257,0.09107075664456597,0.01765309431257542,50,20,1,0.09107075664456599,0.09107075664456597,0.01765309431257542,0.09373098844922115,0.018498144079815187,0.33984581335930014,0.32632499176995144,0.33984581335930014,0.32632499176995144
trec-covid,llm,45,0.01,active_judge,6,1650,1.327329706639882,0.3330854025646257,0.09107075664456597,0.01765309431257542,50,20,1,0.09107075664456599,0.09107075664456597,0.01765309431257542,0.09373098844922115,0.018498144079815187,1.3450195955921689,1.3096398176875947,0.33984581335930014,0.32632499176995144
trec-covid,llm,45,0.01,strat_pilot,6,1650,0.33410255765394903,0.3330854025646257,0.09107075664456597,0.01765309431257542,50,20,1,0.09107075664456599,0.09107075664456597,0.01765309431257542,0.09373098844922115,0.018498144079815187,0.3409747100076938,0.3272304053002041,0.33984581335930014,0.32632499176995144
trec-covid,llm,45,0.01,weighted_cv,6,1650,0.08108605221783456,0.3330854025646257,0.09107075664456597,0.01765309431257542,50,20,1,0.09107075664456599,0.09107075664456597,0.01765309431257542,0.09373098844922115,0.018498144079815187,0.08350480628860066,0.07866729814706845,0.33984581335930014,0.32632499176995144
trec-covid,llm,45,0.01,active_cv,6,1650,0.2503107461838262,0.3330854025646257,0.09107075664456597,0.01765309431257542,50,20,1,0.09107075664456599,0.09107075664456597,0.01765309431257542,0.09373098844922115,0.018498144079815187,0.2587953233613202,0.2418261690063323,0.33984581335930014,0.32632499176995144
trec-covid,llm,45,0.01,weighted_cvl,6,1650,0.11390072159652569,0.3330854025646257,0.09107075664456597,0.01765309431257542,50,20,1,0.09107075664456599,0.09107075664456597,0.01765309431257542,0.09373098844922115,0.018498144079815187,0.12360195380508496,0.10419948938796642,0.33984581335930014,0.32632499176995144
trec-covid,llm,45,0.01,uniform,7,1694,2.201974239171617,0.32073470760032396,0.08689515045220993,0.008655375213115707,50,20,1,0.08429177750247031,0.08893344094643488,0.009332641901493648,0.08689515045220993,0.008655375213115707,2.193828468438114,2.2101200099051197,0.31528616551314836,0.3261832496874997
trec-covid,llm,45,0.01,uniform_nz,7,1694,1.0991817114886686,0.32073470760032396,0.08689515045220993,0.008655375213115707,50,20,1,0.08429177750247031,0.08893344094643488,0.009332641901493648,0.08689515045220993,0.008655375213115707,1.094622839067035,1.1037405839103025,0.31528616551314836,0.3261832496874997
trec-covid,llm,45,0.01,weighted,7,1694,0.32073470760032396,0.32073470760032396,0.08689515045220993,0.008655375213115707,50,20,1,0.08429177750247031,0.08893344094643488,0.009332641901493648,0.08689515045220993,0.008655375213115707,0.31528616551314836,0.3261832496874997,0.31528616551314836,0.3261832496874997
trec-covid,llm,45,0.01,active_judge,7,1694,1.3809106777140951,0.32073470760032396,0.08689515045220993,0.008655375213115707,50,20,1,0.08429177750247031,0.08893344094643488,0.009332641901493648,0.08689515045220993,0.008655375213115707,1.3540492202864263,1.4077721351417631,0.31528616551314836,0.3261832496874997
trec-covid,llm,45,0.01,strat_pilot,7,1694,0.33835121352718833,0.32073470760032396,0.08689515045220993,0.008655375213115707,50,20,1,0.08429177750247031,0.08893344094643488,0.009332641901493648,0.08689515045220993,0.008655375213115707,0.33282932044030566,0.34387310661407094,0.31528616551314836,0.3261832496874997
trec-covid,llm,45,0.01,weighted_cv,7,1694,0.08638905546791494,0.32073470760032396,0.08689515045220993,0.008655375213115707,50,20,1,0.08429177750247031,0.08893344094643488,0.009332641901493648,0.08689515045220993,0.008655375213115707,0.08481838622763711,0.08795972470819276,0.31528616551314836,0.3261832496874997
trec-covid,llm,45,0.01,active_cv,7,1694,0.3298265685026946,0.32073470760032396,0.08689515045220993,0.008655375213115707,50,20,1,0.08429177750247031,0.08893344094643488,0.009332641901493648,0.08689515045220993,0.008655375213115707,0.3265612961516111,0.33309184085377813,0.31528616551314836,0.3261832496874997
trec-covid,llm,45,0.01,weighted_cvl,7,1694,0.19506829006691945,0.32073470760032396,0.08689515045220993,0.008655375213115707,50,20,1,0.08429177750247031,0.08893344094643488,0.009332641901493648,0.08689515045220993,0.008655375213115707,0.1895271439749536,0.2006094361588852,0.31528616551314836,0.3261832496874997
trec-covid,llm,45,0.01,uniform,8,1687,1.9857306836873145,0.28422285045544005,0.07345629665609384,0.014545098588422874,50,20,1,0.07345629665609386,0.07345629665609384,0.014545098588422874,0.07549452786102866,0.015194416020035581,1.9836822314256317,1.9877791359489976,0.28562512665028494,0.2828205742605951
trec-covid,llm,45,0.01,uniform_nz,8,1687,0.9347829053057447,0.28422285045544005,0.07345629665609384,0.014545098588422874,50,20,1,0.07345629665609386,0.07345629665609384,0.014545098588422874,0.07549452786102866,0.015194416020035581,0.9341949500081957,0.9353708606032937,0.28562512665028494,0.2828205742605951
trec-covid,llm,45,0.01,weighted,8,1687,0.28422285045544005,0.28422285045544005,0.07345629665609384,0.014545098588422874,50,20,1,0.07345629665609386,0.07345629665609384,0.014545098588422874,0.07549452786102866,0.015194416020035581,0.28562512665028494,0.2828205742605951,0.28562512665028494,0.2828205742605951
trec-covid,llm,45,0.01,active_judge,8,1687,1.1773825921338463,0.28422285045544005,0.07345629665609384,0.014545098588422874,50,20,1,0.07345629665609386,0.07345629665609384,0.014545098588422874,0.07549452786102866,0.015194416020035581,1.1829082548025018,1.1718569294651906,0.28562512665028494,0.2828205742605951
trec-covid,llm,45,0.01,strat_pilot,8,1687,0.2843065422125572,0.28422285045544005,0.07345629665609384,0.014545098588422874,50,20,1,0.07345629665609386,0.07345629665609384,0.014545098588422874,0.07549452786102866,0.015194416020035581,0.2857879852775479,0.28282509914756643,0.28562512665028494,0.2828205742605951
trec-covid,llm,45,0.01,weighted_cv,8,1687,0.08479534343035679,0.28422285045544005,0.07345629665609384,0.014545098588422874,50,20,1,0.07345629665609386,0.07345629665609384,0.014545098588422874,0.07549452786102866,0.015194416020035581,0.0834351452034727,0.08615554165724089,0.28562512665028494,0.2828205742605951
trec-covid,llm,45,0.01,active_cv,8,1687,0.26663189865937514,0.28422285045544005,0.07345629665609384,0.014545098588422874,50,20,1,0.07345629665609386,0.07345629665609384,0.014545098588422874,0.07549452786102866,0.015194416020035581,0.26468985598420014,0.26857394133455026,0.28562512665028494,0.2828205742605951
trec-covid,llm,45,0.01,weighted_cvl,8,1687,0.14662127993175933,0.28422285045544005,0.07345629665609384,0.014545098588422874,50,20,1,0.07345629665609386,0.07345629665609384,0.014545098588422874,0.07549452786102866,0.015194416020035581,0.15087516804032694,0.14236739182319166,0.28562512665028494,0.2828205742605951
trec-covid,llm,45,0.01,uniform,9,1692,2.0217963205456413,0.35312658777230865,0.07814695679283534,0.010290441202768308,50,20,1,0.07800482542516804,0.07829504470727124,0.01125256926381048,0.07814695679283534,0.010290441202768308,2.0069828007358064,2.036609840355477,0.3445845319818663,0.3616686435627511
trec-covid,llm,45,0.01,uniform_nz,9,1692,1.0760015708275206,0.35312658777230865,0.07814695679283534,0.010290441202768308,50,20,1,0.07800482542516804,0.07829504470727124,0.01125256926381048,0.07814695679283534,0.010290441202768308,1.0677174610566382,1.084285680598403,0.3445845319818663,0.3616686435627511
trec-covid,llm,45,0.01,weighted,9,1692,0.35312658777230865,0.35312658777230865,0.07814695679283534,0.010290441202768308,50,20,1,0.07800482542516804,0.07829504470727124,0.01125256926381048,0.07814695679283534,0.010290441202768308,0.3445845319818663,0.3616686435627511,0.3445845319818663,0.3616686435627511
trec-covid,llm,45,0.01,active_judge,9,1692,1.376468898739917,0.35312658777230865,0.07814695679283534,0.010290441202768308,50,20,1,0.07800482542516804,0.07829504470727124,0.01125256926381048,0.07814695679283534,0.010290441202768308,1.3261441044828823,1.4267936929969518,0.3445845319818663,0.3616686435627511
trec-covid,llm,45,0.01,strat_pilot,9,1692,0.372580674692763,0.35312658777230865,0.07814695679283534,0.010290441202768308,50,20,1,0.07800482542516804,0.07829504470727124,0.01125256926381048,0.07814695679283534,0.010290441202768308,0.36366877421447524,0.38149257517105073,0.3445845319818663,0.3616686435627511
trec-covid,llm,45,0.01,weighted_cv,9,1692,0.0841482614299556,0.35312658777230865,0.07814695679283534,0.010290441202768308,50,20,1,0.07800482542516804,0.07829504470727124,0.01125256926381048,0.07814695679283534,0.010290441202768308,0.08342241085494631,0.08487411200496488,0.3445845319818663,0.3616686435627511
trec-covid,llm,45,0.01,active_cv,9,1692,0.26931664330593114,0.35312658777230865,0.07814695679283534,0.010290441202768308,50,20,1,0.07800482542516804,0.07829504470727124,0.01125256926381048,0.07814695679283534,0.010290441202768308,0.25478034895446944,0.2838529376573928,0.3445845319818663,0.3616686435627511
trec-covid,llm,45,0.01,weighted_cvl,9,1692,0.16518030053096258,0.35312658777230865,0.07814695679283534,0.010290441202768308,50,20,1,0.07800482542516804,0.07829504470727124,0.01125256926381048,0.07814695679283534,0.010290441202768308,0.15536372232737072,0.17499687873455438,0.3445845319818663,0.3616686435627511
trec-covid,llm,45,0.01,uniform,10,1702,0.9820129291637493,0.3361591922501267,0.04062801281912561,0.007295527263664403,50,20,1,-0.02753199836515206,0.04118654512083328,0.006957670187976437,0.04062801281912561,0.007295527263664403,0.9764470441405221,0.9875788141869766,0.33402443147343946,0.338293953026814
trec-covid,llm,45,0.01,uniform_nz,10,1702,0.5447582713014161,0.3361591922501267,0.04062801281912561,0.007295527263664403,50,20,1,-0.02753199836515206,0.04118654512083328,0.006957670187976437,0.04062801281912561,0.007295527263664403,0.541965087565187,0.547551455037645,0.33402443147343946,0.338293953026814
trec-covid,llm,45,0.01,weighted,10,1702,0.3361591922501267,0.3361591922501267,0.04062801281912561,0.007295527263664403,50,20,1,-0.02753199836515206,0.04118654512083328,0.006957670187976437,0.04062801281912561,0.007295527263664403,0.33402443147343946,0.338293953026814,0.33402443147343946,0.338293953026814
trec-covid,llm,45,0.01,active_judge,10,1702,1.3736426874642165,0.3361591922501267,0.04062801281912561,0.007295527263664403,50,20,1,-0.02753199836515206,0.04118654512083328,0.006957670187976437,0.04062801281912561,0.007295527263664403,1.3526356035595177,1.3946497713689157,0.33402443147343946,0.338293953026814
trec-covid,llm,45,0.01,strat_pilot,10,1702,0.33632317487049346,0.3361591922501267,0.04062801281912561,0.007295527263664403,50,20,1,-0.02753199836515206,0.04118654512083328,0.006957670187976437,0.04062801281912561,0.007295527263664403,0.33422876866935053,0.3384175810716362,0.33402443147343946,0.338293953026814
trec-covid,llm,45,0.01,weighted_cv,10,1702,0.0790753016583113,0.3361591922501267,0.04062801281912561,0.007295527263664403,50,20,1,-0.02753199836515206,0.04118654512083328,0.006957670187976437,0.04062801281912561,0.007295527263664403,0.0796112531190454,0.07853935019757718,0.33402443147343946,0.338293953026814
trec-covid,llm,45,0.01,active_cv,10,1702,0.2751736291020671,0.3361591922501267,0.04062801281912561,0.007295527263664403,50,20,1,-0.02753199836515206,0.04118654512083328,0.006957670187976437,0.04062801281912561,0.007295527263664403,0.27426591794769495,0.2760813402564392,0.33402443147343946,0.338293953026814
trec-covid,llm,45,0.01,weighted_cvl,10,1702,0.1627964453170169,0.3361591922501267,0.04062801281912561,0.007295527263664403,50,20,1,-0.02753199836515206,0.04118654512083328,0.006957670187976437,0.04062801281912561,0.007295527263664403,0.16746459721177276,0.15812829342226098,0.33402443147343946,0.338293953026814
trec-covid,llm,45,0.01,uniform,11,1682,2.057979659463629,0.3008522916010593,0.08605252476983528,0.010361025275845221,50,20,1,0.08605252476983533,0.09448009984408544,0.010168385304502637,0.08605252476983528,0.010361025275845221,2.0637694113894236,2.0521899075378345,0.30616106512851876,0.29554351807359985
trec-covid,llm,45,0.01,uniform_nz,11,1682,0.9868658263616306,0.3008522916010593,0.08605252476983528,0.010361025275845221,50,20,1,0.08605252476983533,0.09448009984408544,0.010168385304502637,0.08605252476983528,0.010361025275845221,0.9906782824389694,0.9830533702842917,0.30616106512851876,0.29554351807359985
trec-covid,llm,45,0.01,weighted,11,1682,0.3008522916010593,0.3008522916010593,0.08605252476983528,0.010361025275845221,50,20,1,0.08605252476983533,0.09448009984408544,0.010168385304502637,0.08605252476983528,0.010361025275845221,0.30616106512851876,0.29554351807359985,0.30616106512851876,0.29554351807359985
trec-covid,llm,45,0.01,active_judge,11,1682,1.2348327705431377,0.3008522916010593,0.08605252476983528,0.010361025275845221,50,20,1,0.08605252476983533,0.09448009984408544,0.010168385304502637,0.08605252476983528,0.010361025275845221,1.2423366958841968,1.2273288452020787,0.30616106512851876,0.29554351807359985
